6.6014,8.8218,1.0000
2.8246,9.0836,1.0000
2.5125,5.3821,0.0000
2.7361,0.3384,0.0000
5.2316,6.6583,0.0000
0.8383,3.4357,0.0000
9.1335,7.3079,1.0000
9.2135,9.2483,1.0000
8.1504,1.0442,1.0000
3.9926,0.1089,0.0000
4.0799,5.4178,1.0000
1.5768,6.7074,0.0000
9.5680,7.7529,1.0000
10.3153,2.1971,1.0000
7.8674,6.0943,1.0000
7.1027,2.3549,0.0000
6.4697,6.3621,1.0000
6.7444,4.3633,1.0000
3.0009,2.1885,0.0000
9.3358,1.8801,1.0000
5.9469,7.3379,0.0000
4.6326,9.3120,1.0000
7.4825,3.8875,1.0000
3.3174,6.8797,1.0000
3.4311,9.7779,1.0000
3.2757,6.0862,1.0000
10.0670,0.1856,1.0000
5.6248,0.8858,0.0000
10.6087,0.4923,1.0000
9.2864,2.4782,1.0000
2.3617,0.0000,0.0000
4.5181,4.7879,0.0000
9.5463,6.8980,1.0000
5.0794,7.1969,1.0000
2.7900,10.1433,1.0000
9.4196,2.9455,1.0000
5.7804,2.0037,0.0000
9.9504,4.1427,1.0000
1.5984,10.4551,0.0000
6.3483,1.2715,0.0000
8.3895,1.3070,1.0000
0.3254,5.8009,0.0000
7.4974,8.2092,1.0000
3.7630,1.6484,0.0000
10.9874,7.5992,1.0000
4.0203,4.5252,0.0000
9.4545,5.9215,1.0000
4.5878,0.0000,0.0000
3.0253,7.0693,1.0000
1.9385,4.1912,0.0000
0.0000,3.3508,0.0000
2.0184,3.3442,0.0000
5.7810,11.9402,1.0000
9.5371,10.2356,1.0000
3.3403,6.7458,0.0000
0.0177,7.0330,0.0000
5.4196,0.9558,0.0000
5.4833,4.5689,1.0000
1.1098,4.0828,0.0000
4.8159,3.2293,0.0000
3.4325,1.8190,0.0000
8.6580,5.6996,1.0000
0.2270,4.0112,0.0000
7.0466,2.2139,0.0000
8.6899,10.0721,1.0000
7.7992,7.6765,1.0000
5.6960,5.4074,1.0000
3.8643,2.6967,0.0000
4.1049,6.1868,1.0000
4.1072,8.3910,1.0000
3.6404,4.6435,1.0000
8.0408,6.8576,1.0000
4.7745,6.4023,1.0000
2.7917,6.9384,1.0000
7.6457,2.1652,0.0000
6.2789,2.1522,0.0000
0.8947,1.6216,0.0000
5.4006,5.4712,1.0000
3.1949,5.9389,1.0000
9.6723,5.4456,1.0000
8.2174,4.1155,1.0000
8.4730,2.1200,1.0000
8.3379,8.9296,1.0000
9.0427,8.6515,1.0000
7.9620,1.8801,1.0000
9.6911,10.0122,1.0000
9.3339,10.7044,1.0000
4.9405,3.8007,0.0000
10.8406,1.2256,1.0000
2.5991,8.4948,0.0000
2.9128,3.4886,0.0000
10.1716,1.0179,1.0000
10.1586,2.2658,1.0000
2.0997,4.8697,0.0000
4.5754,2.1158,0.0000
8.9232,4.4968,1.0000
0.8082,5.1360,0.0000
8.6142,4.5160,1.0000
5.7045,7.6628,1.0000
0.1837,7.0256,0.0000
5.8628,1.9405,0.0000
4.6953,0.2339,0.0000
1.8805,7.2359,0.0000
3.3708,2.3865,0.0000
1.4178,7.4307,0.0000
3.6819,0.1769,0.0000
5.0416,1.1238,0.0000
0.6536,2.9481,0.0000
5.0961,3.8684,0.0000
6.3575,7.5395,1.0000
3.8192,1.5777,0.0000
2.6117,2.5920,0.0000
4.3636,6.6729,1.0000
1.1272,10.0119,1.0000
5.1099,0.6769,0.0000
4.3526,6.4717,1.0000
9.4772,2.6761,1.0000
2.0420,2.0096,0.0000
1.9194,3.1408,0.0000
6.1150,3.9726,1.0000
2.5868,7.7783,0.0000
6.0769,5.3716,0.0000
7.4210,2.0764,1.0000
0.4055,3.5043,0.0000
0.0000,6.3711,0.0000
2.1165,0.6358,0.0000
3.7961,1.4739,0.0000
2.4631,0.6427,0.0000
7.9051,5.1916,1.0000
2.9993,1.0496,0.0000
0.9423,3.8717,0.0000
0.0000,9.1834,0.0000
2.6418,0.0000,0.0000
10.5537,6.5570,1.0000
0.8909,2.2686,0.0000
6.0964,2.4403,0.0000
5.3430,5.2622,0.0000
7.0920,7.9304,1.0000
9.2746,2.2201,1.0000
6.6199,8.7564,1.0000
3.8398,9.0132,1.0000
9.0469,8.3564,1.0000
6.5794,8.1756,1.0000
8.3629,7.9046,1.0000
3.4086,4.9420,0.0000
1.1269,8.8210,1.0000
10.4649,8.5172,1.0000
4.6639,6.1809,1.0000
0.0000,1.4017,0.0000
0.0000,8.5601,0.0000
1.4393,6.0484,0.0000
4.4157,7.7155,1.0000
1.2683,7.3973,0.0000
6.0098,6.6756,1.0000
6.0628,10.0642,1.0000
5.9536,6.0465,1.0000
8.1206,7.6553,1.0000
7.8990,8.8925,1.0000
0.8959,1.4702,0.0000
2.8736,2.1801,0.0000
3.6679,1.6269,0.0000
2.9009,9.4479,1.0000
6.3178,2.7562,0.0000
1.7232,7.3632,0.0000
5.2844,9.0183,1.0000
5.5208,7.3309,1.0000
10.5189,6.4320,1.0000
3.4466,0.0000,0.0000
5.3648,10.4235,1.0000
0.3793,3.0064,0.0000
8.1673,5.8090,1.0000
8.5115,4.4174,1.0000
7.8997,1.6747,1.0000
7.8559,0.0000,0.0000
9.2167,8.0087,1.0000
8.2824,5.3348,1.0000
5.2036,5.3240,1.0000
3.5840,8.4236,1.0000
1.6548,5.9321,0.0000
9.5410,5.5676,1.0000
7.3997,3.9785,0.0000
9.3131,3.1974,1.0000
8.7354,1.0063,1.0000
5.6260,7.9335,1.0000
2.7522,8.2808,1.0000
9.0448,1.8263,1.0000
2.2722,6.4222,0.0000
6.0474,7.9121,1.0000
2.0061,0.0000,0.0000
0.2878,0.7112,0.0000
5.0974,9.2995,1.0000
2.0137,2.1055,0.0000
0.0000,4.5195,0.0000
1.3166,7.5343,0.0000
7.0692,1.9192,0.0000
3.3528,6.6560,0.0000
3.9664,4.8203,0.0000
6.8628,9.2824,1.0000
2.0549,8.2109,1.0000
7.8923,5.9579,1.0000
4.1888,4.2942,0.0000
8.4408,7.0894,1.0000
1.7293,7.5694,1.0000
0.8788,4.1455,0.0000
0.5926,8.8809,0.0000
3.0418,6.3467,0.0000
5.0961,2.5039,1.0000
9.8781,0.8568,1.0000
1.8247,6.7967,0.0000
4.8377,2.5070,0.0000
3.1436,9.7168,1.0000
3.0946,3.4503,0.0000
6.4015,4.7506,1.0000
4.5796,7.9705,1.0000
7.1392,0.0000,0.0000
10.4113,4.6435,1.0000
2.2457,2.8256,0.0000
5.8055,4.3740,1.0000
4.6576,1.3106,0.0000
4.9034,0.0000,0.0000
2.4732,4.0060,0.0000
3.1254,7.4768,1.0000
2.9957,0.0000,0.0000
8.9473,8.2835,1.0000
3.9587,4.9544,0.0000
2.2229,3.0543,0.0000
3.9421,8.8594,1.0000
3.9223,2.2486,0.0000
5.7784,2.5727,1.0000
1.3405,3.9519,0.0000
8.6211,2.5725,1.0000
0.4282,0.7646,0.0000
5.2929,8.2167,1.0000
9.4482,0.2656,1.0000
7.7776,1.9112,1.0000
3.0094,4.6716,0.0000
6.8270,1.6032,0.0000
2.3096,1.8826,0.0000
2.3382,4.5718,0.0000
9.7487,11.1461,1.0000
5.2469,3.7206,1.0000
4.3458,1.8158,0.0000
7.3569,4.0053,1.0000
1.9612,1.3469,0.0000
3.1225,7.7017,1.0000
4.7773,10.4201,1.0000
4.5487,10.2605,1.0000
2.3272,2.8627,0.0000
2.3485,0.3043,0.0000
6.7831,2.3879,1.0000
4.4030,3.5241,0.0000
6.1345,6.1744,1.0000
8.1378,4.4287,1.0000
5.3010,1.2917,0.0000
7.1706,5.0226,1.0000
0.8636,5.4768,0.0000
2.0624,4.5692,1.0000
0.0000,9.5798,0.0000
8.6935,4.6864,1.0000
7.5851,5.3532,1.0000
1.8296,9.2111,0.0000
1.9354,4.9594,0.0000
0.9285,3.8070,0.0000
9.3288,8.1354,1.0000
6.7226,1.0079,0.0000
3.9508,2.9778,0.0000
0.6413,0.0074,0.0000
5.4200,8.6470,1.0000
6.5292,2.8742,0.0000
9.0370,8.3388,1.0000
1.4446,10.0710,0.0000
4.5698,4.8064,1.0000
3.8227,0.0000,0.0000
0.6682,1.0443,0.0000
6.3798,6.3292,1.0000
3.7097,0.5712,0.0000
4.9666,5.5142,1.0000
4.6218,1.0587,0.0000
10.4500,0.0000,1.0000
5.8412,8.0648,1.0000
8.0277,4.3922,1.0000
5.4045,3.6431,0.0000
0.0000,9.0648,0.0000
6.2196,6.8265,1.0000
7.3683,3.7569,1.0000
2.1073,0.3623,0.0000
7.1894,6.9590,0.0000
1.9498,9.2632,1.0000
6.5406,8.9156,1.0000
7.0473,8.1008,1.0000
7.5064,4.6269,1.0000
2.0327,1.5683,0.0000
4.1144,9.3122,1.0000
3.0843,0.3967,0.0000
3.3217,8.6580,1.0000
6.4456,1.2891,0.0000
4.6345,0.6595,0.0000
3.7365,7.1494,1.0000
6.2276,3.3036,1.0000
2.0023,0.0000,0.0000
3.4027,0.3740,0.0000
8.1243,3.3298,1.0000
4.3870,10.1785,1.0000
2.1461,0.0000,0.0000
5.2054,0.9846,0.0000
8.7598,1.1080,1.0000
5.3591,3.3897,1.0000
4.6820,4.4952,1.0000
9.2060,8.4316,1.0000
7.5150,4.9524,1.0000
3.3061,1.8455,0.0000
7.0316,9.8693,1.0000
3.9664,6.5576,0.0000
5.5114,6.0783,1.0000
5.2592,2.7155,0.0000
7.5368,9.3553,1.0000
0.2106,1.4285,0.0000
8.4108,7.0524,1.0000
4.6447,10.4524,1.0000
2.4107,3.0957,0.0000
2.3197,3.2938,0.0000
2.0833,6.6299,1.0000
0.0000,4.6017,0.0000
3.3377,3.5882,0.0000
8.5615,7.9247,1.0000
7.7086,9.2237,1.0000
6.2975,9.2988,1.0000
2.7307,7.2073,1.0000
6.7010,3.9158,1.0000
9.4762,1.8068,1.0000
8.4458,0.0000,1.0000
0.0936,6.6703,1.0000
9.6061,0.3497,1.0000
4.7336,0.0000,0.0000
9.6521,6.4814,1.0000
2.6811,10.2380,1.0000
7.2816,3.6414,1.0000
10.0707,8.7285,1.0000
9.6883,8.1339,1.0000
8.4797,6.9782,1.0000
3.2772,6.2436,0.0000
6.8126,6.9216,1.0000
5.6270,2.3630,1.0000
6.7466,6.0421,1.0000
3.5870,3.6583,0.0000
0.1961,4.7926,0.0000
8.4791,6.8529,1.0000
1.6609,9.0308,0.0000
0.0000,7.2314,0.0000
8.4516,3.9419,1.0000
2.1718,1.8476,0.0000
4.8199,7.0687,1.0000
2.9269,0.9514,0.0000
7.6767,3.1332,1.0000
9.5496,1.5664,1.0000
4.0208,5.3759,0.0000
0.0009,9.6589,0.0000
9.6711,0.5732,1.0000
8.1162,5.2612,1.0000
0.9488,1.0956,0.0000
1.9483,3.3584,0.0000
0.0000,4.9166,0.0000
0.7944,3.1092,0.0000
8.7759,3.2906,1.0000
1.5747,3.7527,0.0000
8.3028,1.2100,0.0000
4.0665,3.7065,0.0000
1.2563,2.7737,0.0000
9.9582,8.8039,1.0000
6.8864,3.5090,1.0000
6.6169,8.9487,1.0000
4.3227,3.0764,1.0000
11.3598,3.2518,1.0000
0.3332,0.2103,0.0000
8.6889,4.4844,0.0000
4.8947,3.8969,1.0000
5.3638,2.1610,0.0000
